0.140940 -0.059550
0.147651 -0.060382
0.154362 -0.061160
0.161074 -0.061886
0.167785 -0.062564
0.174497 -0.063196
0.181208 -0.063786
0.187919 -0.064335
0.194631 -0.064845
0.201342 -0.065318
0.208054 -0.065757
0.214765 -0.066162
0.221477 -0.066536
0.228188 -0.066879
0.234899 -0.067193
0.241611 -0.067479
0.248322 -0.067739
0.255034 -0.067973
0.261745 -0.068183
0.268456 -0.068369
0.275168 -0.068533
0.281879 -0.068674
0.288591 -0.068795
0.295302 -0.068896
0.302013 -0.068977
0.308725 -0.069039
0.315436 -0.069084
0.322148 -0.069110
0.328859 -0.069120
0.335570 -0.069114
0.342282 -0.069092
0.348993 -0.069055
0.355705 -0.069003
0.362416 -0.068937
0.369128 -0.068857
0.375839 -0.068763
0.382550 -0.068657
0.389262 -0.068537
0.395973 -0.068403
0.402685 -0.068257
0.409396 -0.068097
0.416107 -0.067924
0.422819 -0.067738
0.429530 -0.067539
0.436242 -0.067328
0.442953 -0.067103
0.449664 -0.066866
0.456376 -0.066616
0.463087 -0.066353
0.469799 -0.066078
0.476510 -0.065790
0.483221 -0.065490
0.489933 -0.065178
0.496644 -0.064853
0.503356 -0.064517
0.510067 -0.064168
0.516779 -0.063806
0.523490 -0.063433
0.530201 -0.063047
0.536913 -0.062648
0.543624 -0.062237
0.550336 -0.061813
0.557047 -0.061377
0.563758 -0.060927
0.570470 -0.060465
0.577181 -0.059990
0.583893 -0.059502
0.590604 -0.059001
0.597315 -0.058486
0.604027 -0.057959
0.610738 -0.057418
0.617450 -0.056864
0.624161 -0.056296
0.630872 -0.055715
0.637584 -0.055121
0.644295 -0.054513
0.651007 -0.053891
0.657718 -0.053255
0.664430 -0.052606
0.671141 -0.051942
0.677852 -0.051265
0.684564 -0.050574
0.691275 -0.049868
0.697987 -0.049148
0.704698 -0.048415
0.711409 -0.047666
0.718121 -0.046904
0.724832 -0.046126
0.731544 -0.045334
0.738255 -0.044528
0.744966 -0.043706
0.751678 -0.042870
0.758389 -0.042019
0.765101 -0.041153
0.771812 -0.040271
0.778523 -0.039374
0.785235 -0.038462
0.791946 -0.037534
0.798658 -0.036590
0.805369 -0.035631
0.812081 -0.034655
0.818792 -0.033664
0.825503 -0.032656
0.832215 -0.031631
0.838926 -0.030590
0.845638 -0.029533
0.852349 -0.028458
0.859060 -0.027366
0.865772 -0.026256
0.872483 -0.025129
0.879195 -0.023984
0.885906 -0.022820
0.892617 -0.021638
0.899329 -0.020437
0.906040 -0.019217
0.912752 -0.017977
0.919463 -0.016717
0.926174 -0.015437
0.932886 -0.014135
0.939597 -0.012812
0.946309 -0.011467
0.953020 -0.010098
0.959732 -0.008706
0.966443 -0.007289
0.973154 -0.005846
0.979866 -0.004376
0.986577 -0.002880
0.993289 -0.001359
1.000000 0.000129
