0.793084 -0.014794
0.801008 -0.015303
0.808809 -0.015838
0.816486 -0.016399
0.824037 -0.016987
0.831460 -0.017601
0.838753 -0.018244
0.845915 -0.018915
0.852945 -0.019614
0.859842 -0.020342
0.866605 -0.021099
0.873232 -0.021887
0.879724 -0.022705
0.886080 -0.023554
0.892299 -0.024434
0.898383 -0.025347
0.904329 -0.026292
0.910140 -0.027270
0.915815 -0.028282
0.921356 -0.029329
0.926762 -0.030410
0.932035 -0.031527
0.937176 -0.032680
0.942188 -0.033871
0.947070 -0.035098
0.951826 -0.036365
0.956457 -0.037670
0.960966 -0.039015
0.965355 -0.040400
0.969626 -0.041827
0.973784 -0.043296
0.977832 -0.044808
0.981771 -0.046364
0.985608 -0.047964
0.989344 -0.049610
0.992986 -0.051302
0.996536 -0.053042
1.000000 -0.054830
